<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Zar,20220620, 66900.00, 66949.00, 66250.00, 66689.00,18028560042.00, 270336,464,D,67458.00,66458.00
Zar,20220619, 67800.00, 68250.00, 66600.00, 67458.00,29234368027.00, 433371,610,D,67296.00,66977.00
Zar,20220618, 65161.00, 68500.00, 65161.00, 67296.00,50398045756.00, 748901,1113,D,65793.00,67500.00
Zar,20220615, 66016.00, 67150.00, 64541.00, 65793.00,52118195277.00, 792151,937,D,66573.00,65162.00
Zar,20220614, 66400.00, 68500.00, 65611.00, 66573.00,54214014807.00, 814356,1319,D,68373.00,66601.00
Zar,20220613, 72663.00, 72663.00, 66545.00, 68373.00,103096018732.00, 1507840,2068,D,70046.00,67299.00
Zar,20220612, 68000.00, 71440.00, 67999.00, 70046.00,102131811175.00, 1458058,1996,D,66105.00,71100.00
Zar,20220611, 65200.00, 67495.00, 64890.00, 66105.00,139694593015.00, 2113224,1947,D,64236.00,67353.00
Zar,20220608, 63750.00, 64764.00, 63700.00, 64236.00,116555561821.00, 1814495,1182,D,63808.00,64250.00
Zar,20220607, 63690.00, 64249.00, 63350.00, 63808.00,77803949705.00, 1219342,1064,D,63568.00,63880.00
Zar,20220606, 64300.00, 64300.00, 63000.00, 63568.00,24118881674.00, 379416,591,D,64455.00,63570.00
Zar,20220601, 65900.00, 65900.00, 63950.00, 64455.00,92864351599.00, 1440762,1410,D,65686.00,64276.00
Zar,20220531, 67228.00, 67939.00, 64874.00, 65686.00,68727092920.00, 1046294,1286,D,66496.00,65000.00
Zar,20220530, 66112.00, 67000.00, 66112.00, 66496.00,25892555377.00, 389385,443,D,64793.00,66670.00
Zar,20220529, 64440.00, 65288.00, 63800.00, 64793.00,7812360848.00, 120575,242,D,64107.00,65287.00
Zar,20220528, 63000.00, 64440.00, 63000.00, 64107.00,12889620683.00, 201065,357,D,62528.00,64165.00
Zar,20220525, 62021.00, 62800.00, 62021.00, 62528.00,15001668184.00, 239918,266,D,62338.00,62425.00
Zar,20220524, 62900.00, 63000.00, 62000.00, 62338.00,33210395222.00, 532745,578,D,62130.00,62197.00
Zar,20220523, 62500.00, 63000.00, 61600.00, 62130.00,33250732988.00, 535184,483,D,62725.00,62000.00
Zar,20220522, 62996.00, 63300.00, 62300.00, 62725.00,26460779846.00, 421852,386,D,61997.00,62520.00
Zar,20220521, 61500.00, 62387.00, 61500.00, 61997.00,11738673316.00, 189344,233,D,60677.00,62387.00
Zar,20220518, 60551.00, 61310.00, 60045.00, 60677.00,11809522781.00, 194629,295,D,61309.00,61310.00
Zar,20220517, 61600.00, 61600.00, 61010.00, 61309.00,3690848757.00, 60201,178,D,61383.00,61082.00
Zar,20220516, 61000.00, 62200.00, 60850.00, 61383.00,15082140319.00, 245707,317,D,60983.00,61419.00
Zar,20220515, 60400.00, 62175.00, 60270.00, 60983.00,30508740177.00, 500284,462,D,61098.00,61850.00
Zar,20220514, 62000.00, 62000.00, 60366.00, 61098.00,18669529655.00, 305568,480,D,60102.00,60400.00
Zar,20220511, 58990.00, 60699.00, 58990.00, 60102.00,23978964359.00, 398968,455,D,57904.00,60699.00
Zar,20220510, 58080.00, 58500.00, 57700.00, 57904.00,42627105690.00, 736167,366,D,57859.00,58460.00
Zar,20220509, 58199.00, 58199.00, 57811.00, 57859.00,20359730724.00, 351885,174,D,58029.00,57935.00
Zar,20220508, 58003.00, 58368.00, 57751.00, 58029.00,20877430102.00, 359776,247,D,58044.00,57950.00
Zar,20220507, 57600.00, 58400.00, 57600.00, 58044.00,45331354174.00, 780979,507,D,57237.00,58148.00
Zar,20220502, 57398.00, 57398.00, 57110.00, 57237.00,1461547098.00, 25535,57,D,57179.00,57200.00
Zar,20220501, 56948.00, 57400.00, 56948.00, 57179.00,2335591110.00, 40847,76,D,57228.00,57350.00
Zar,20220430, 57300.00, 57400.00, 57018.00, 57228.00,4696294436.00, 82063,123,D,57181.00,57199.00
Zar,20220427, 56778.00, 57244.00, 56778.00, 57181.00,3559586933.00, 62251,162,D,56745.00,57210.00
Zar,20220426, 56980.00, 57200.00, 56515.00, 56745.00,6623986088.00, 116732,193,D,56879.00,57110.00
Zar,20220425, 57289.00, 57289.00, 56710.00, 56879.00,6260161005.00, 110061,115,D,57153.00,56712.00
Zar,20220424, 56980.00, 57370.00, 56900.00, 57153.00,6481100997.00, 113399,146,D,57054.00,57213.00
Zar,20220420, 56510.00, 57460.00, 56017.00, 57054.00,6469936211.00, 113401,156,D,57063.00,57195.00
Zar,20220419, 57170.00, 57285.00, 56799.00, 57063.00,7693461566.00, 134823,115,D,57348.00,56950.00
Zar,20220418, 57600.00, 57600.00, 57203.00, 57348.00,26328132175.00, 459092,177,D,57008.00,57363.00
Zar,20220417, 57548.00, 57548.00, 56731.00, 57008.00,6797115471.00, 119230,193,D,56235.00,56990.00
Zar,20220416, 55251.00, 56897.00, 55251.00, 56235.00,16232941995.00, 288664,313,D,56256.00,56601.00
Zar,20220413, 56707.00, 56764.00, 55637.00, 56256.00,12653859194.00, 224933,250,D,56711.00,55800.00
Zar,20220412, 57430.00, 57600.00, 56212.00, 56711.00,122982082922.00, 2168590,643,D,57130.00,56580.00
Zar,20220411, 56500.00, 57500.00, 56499.00, 57130.00,77126816377.00, 1350027,549,D,55871.00,56661.00
Zar,20220410, 55250.00, 56380.00, 55250.00, 55871.00,125676133594.00, 2249406,900,D,55575.00,56213.00
Zar,20220409, 55300.00, 55899.00, 54900.00, 55575.00,5051085802.00, 90888,188,D,54747.00,55800.00
Zar,20220406, 55100.00, 55100.00, 54540.00, 54747.00,7133473451.00, 130298,164,D,54859.00,54910.00
Zar,20220405, 54001.00, 55200.00, 54001.00, 54859.00,7980630369.00, 145476,239,D,53946.00,55100.00
Zar,20220404, 53600.00, 54248.00, 53500.00, 53946.00,5455768098.00, 101133,155,D,53541.00,54100.00
Zar,20220403, 53700.00, 53700.00, 53200.00, 53541.00,8521161759.00, 159152,118,D,53614.00,53260.00
Zar,20220330, 53650.00, 53750.00, 53551.00, 53614.00,1767076870.00, 32959,54,D,53148.00,53600.00
Zar,20220329, 53140.00, 53750.00, 52820.00, 53148.00,6418477435.00, 120765,139,D,52983.00,53598.00
Zar,20220328, 53200.00, 53200.00, 52900.00, 52983.00,2977389305.00, 56195,77,D,52978.00,53097.00
Zar,20220327, 53621.00, 53621.00, 52431.00, 52978.00,1076787118.00, 20325,34,D,52842.00,52997.00
Zar,20220326, 52800.00, 53099.00, 52550.00, 52842.00,1820310086.00, 34448,58,D,52501.00,53000.00
Zar,20220319, 53100.00, 53100.00, 52124.00, 52501.00,4631087565.00, 88209,192,D,53046.00,52190.00
Zar,20220316, 53880.00, 53880.00, 50100.00, 53046.00,26506977448.00, 499702,297,D,54264.00,53182.00
Zar,20220315, 53200.00, 54907.00, 53200.00, 54264.00,5427587874.00, 100021,120,D,53022.00,54191.00
Zar,20220314, 53700.00, 53700.00, 52810.00, 53022.00,104513404806.00, 1971134,523,D,53485.00,53000.00
Zar,20220313, 53000.00, 53990.00, 53000.00, 53485.00,10999183441.00, 205651,248,D,52754.00,53980.00
Zar,20220312, 53000.00, 53997.00, 52500.00, 52754.00,10701401648.00, 202855,257,D,52433.00,52500.00
Zar,20220309, 52999.00, 52999.00, 52163.00, 52433.00,14903623467.00, 284240,242,D,52804.00,52300.00
Zar,20220308, 52500.00, 52960.00, 52300.00, 52804.00,8843215426.00, 167473,171,D,51496.00,52894.00
Zar,20220307, 51000.00, 51860.00, 51000.00, 51496.00,3372525263.00, 65491,115,D,50478.00,51801.00
Zar,20220306, 50001.00, 50694.00, 50001.00, 50478.00,4208467048.00, 83373,97,D,50911.00,50690.00
Zar,20220305, 50824.00, 51190.00, 50700.00, 50911.00,24087522611.00, 473132,204,D,51430.00,50700.00
Zar,20220302, 50010.00, 51700.00, 50010.00, 51430.00,7350617822.00, 142924,172,D,51027.00,51700.00
Zar,20220228, 51000.00, 51160.00, 50751.00, 51027.00,11372490856.00, 222872,145,D,50608.00,51144.00
Zar,20220227, 50450.00, 50980.00, 50450.00, 50608.00,9240917701.00, 182597,125,D,50479.00,50701.00
Zar,20220226, 50319.00, 50648.00, 50219.00, 50479.00,18616668120.00, 368802,210,D,50218.00,50599.00
Zar,20220223, 50238.00, 50324.00, 49820.00, 50218.00,11520808401.00, 229414,164,D,50027.00,50200.00
Zar,20220222, 49799.00, 50444.00, 49094.00, 50027.00,47407083052.00, 947630,448,D,48856.00,50169.00
Zar,20220221, 48355.00, 49062.00, 48076.00, 48856.00,35825760685.00, 733289,423,D,48026.00,49001.00
Zar,20220220, 48204.00, 48450.00, 47600.00, 48026.00,2705939501.00, 56343,125,D,48690.00,48100.00
Zar,20220219, 47800.00, 49840.00, 46820.00, 48690.00,59540703611.00, 1222846,657,D,48634.00,48361.00
Zar,20220216, 48530.00, 49220.00, 48510.00, 48634.00,6597218299.00, 135649,143,D,49063.00,48525.00
Zar,20220214, 49125.00, 49399.00, 49000.00, 49063.00,22757856266.00, 463846,284,D,49034.00,49060.00
Zar,20220213, 49177.00, 49500.00, 49000.00, 49034.00,150657183884.00, 3072506,1047,D,48922.00,49115.00
Zar,20220212, 49200.00, 49973.00, 48800.00, 48922.00,140761700194.00, 2877297,1097,D,48601.00,49004.00
Zar,20220209, 49800.00, 49800.00, 48300.00, 48601.00,72977227113.00, 1501552,367,D,48486.00,48600.00
Zar,20220208, 48800.00, 48800.00, 47791.00, 48486.00,3699996792.00, 76310,156,D,49485.00,48655.00
Zar,20220207, 48827.00, 49500.00, 48827.00, 49485.00,72131717177.00, 1457635,480,D,49165.00,49230.00
Zar,20220206, 49110.00, 49646.00, 48750.00, 49165.00,16269603715.00, 330919,309,D,49647.00,49002.00
Zar,20220205, 50000.00, 50000.00, 49126.00, 49647.00,10835807836.00, 218259,234,D,50530.00,49565.00
Zar,20220202, 50700.00, 50800.00, 50263.00, 50530.00,4559418937.00, 90232,121,D,50925.00,50550.00
Zar,20220201, 50800.00, 51188.00, 50800.00, 50925.00,1192667217.00, 23420,78,D,50856.00,50990.00
Zar,20220131, 51595.00, 51595.00, 50701.00, 50856.00,4036789850.00, 79377,178,D,51434.00,50880.00
Zar,20220130, 51890.00, 51890.00, 51020.00, 51434.00,2445332954.00, 47543,122,D,52030.00,51308.00
Zar,20220129, 52173.00, 52649.00, 51880.00, 52030.00,3811503448.00, 73256,203,D,52174.00,51950.00
Zar,20220126, 52300.00, 52411.00, 51553.00, 52174.00,5678254322.00, 108834,141,D,51614.00,52240.00
Zar,20220125, 51501.00, 51899.00, 51356.00, 51614.00,7696276194.00, 149112,170,D,52444.00,51551.00
Zar,20220124, 52533.00, 52600.00, 52320.00, 52444.00,13249082576.00, 252632,190,D,51633.00,52450.00
Zar,20220123, 51620.00, 51990.00, 51270.00, 51633.00,83353963812.00, 1614365,542,D,51207.00,51570.00
Zar,20220122, 50212.00, 51700.00, 50212.00, 51207.00,39791035187.00, 777055,332,D,51338.00,51250.00
Zar,20220119, 50968.00, 51594.00, 50001.00, 51338.00,16589877057.00, 323151,316,D,49993.00,51300.00
Zar,20220118, 50120.00, 50936.00, 49501.00, 49993.00,7350634591.00, 147034,135,D,50764.00,49651.00
Zar,20220117, 50036.00, 51600.00, 50032.00, 50764.00,4031355559.00, 79413,129,D,51568.00,51050.00
Zar,20220116, 51700.00, 51700.00, 51280.00, 51568.00,10547317907.00, 204532,146,D,50927.00,51599.00
Zar,20220115, 50528.00, 51488.00, 50528.00, 50927.00,2650637701.00, 52048,99,D,51790.00,51198.00
Zar,20220112, 52249.00, 52250.00, 51630.00, 51790.00,2782962097.00, 53736,122,D,51912.00,51636.00
Zar,20220111, 53500.00, 53500.00, 51660.00, 51912.00,7559523858.00, 145621,202,D,50991.00,51700.00
Zar,20220110, 50126.00, 51690.00, 49760.00, 50991.00,13315920246.00, 261145,240,D,50864.00,51660.00
Zar,20220109, 52933.00, 52933.00, 50235.00, 50864.00,6823819676.00, 134157,295,D,52518.00,51297.00
Zar,20220108, 53939.00, 53939.00, 52016.00, 52518.00,7616351279.00, 145023,277,D,53691.00,52016.00
Zar,20220105, 53844.00, 54000.00, 53510.00, 53691.00,5850436056.00, 108965,245,D,54895.00,53945.00
Zar,20220104, 55420.00, 55420.00, 54210.00, 54895.00,7779839162.00, 141723,211,D,55292.00,54238.00
Zar,20220103, 55800.00, 55800.00, 54601.00, 55292.00,4030921059.00, 72902,104,D,55639.00,55420.00
Zar,20220102, 56235.00, 56235.00, 55000.00, 55639.00,5564944458.00, 100019,147,D,56190.00,55706.00
Zar,20220101, 55825.00, 56380.00, 55825.00, 56190.00,2391222719.00, 42556,105,D,55810.00,56160.00
Zar,20211229, 55925.00, 55925.00, 55700.00, 55810.00,10402599861.00, 186393,148,D,55925.00,55800.00
Zar,20211228, 56200.00, 56400.00, 55700.00, 55925.00,8513679020.00, 152235,218,D,56603.00,55700.00
Zar,20211227, 57000.00, 57000.00, 56155.00, 56603.00,7324903534.00, 129408,175,D,56666.00,56645.00
Zar,20211226, 56050.00, 57000.00, 56050.00, 56666.00,3311245907.00, 58434,149,D,56436.00,56607.00
Zar,20211225, 57800.00, 57800.00, 56100.00, 56436.00,9196194974.00, 162949,298,D,58330.00,56550.00
Zar,20211222, 58400.00, 60349.00, 57200.00, 58330.00,8275402641.00, 141871,221,D,58027.00,57400.00
Zar,20211221, 57788.00, 58365.00, 57351.00, 58027.00,19950258185.00, 343809,236,D,56603.00,57800.00
Zar,20211220, 56850.00, 56850.00, 56009.00, 56603.00,1581880617.00, 27947,68,D,56403.00,56700.00
Zar,20211219, 55000.00, 56835.00, 55000.00, 56403.00,6570702202.00, 116495,131,D,57213.00,56500.00
Zar,20211218, 56100.00, 57820.00, 55700.00, 57213.00,63642179266.00, 1112368,602,D,57159.00,57770.00
Zar,20211215, 56585.00, 57869.00, 55500.00, 57159.00,30314978009.00, 530366,443,D,54709.00,56600.00
Zar,20211214, 53012.00, 56000.00, 53012.00, 54709.00,30146618494.00, 551037,502,D,53353.00,55999.00
Zar,20211213, 54457.00, 54457.00, 52000.00, 53353.00,41633035735.00, 780328,576,D,55501.00,53500.00
Zar,20211212, 56200.00, 56215.00, 54714.00, 55501.00,1358326759.00, 24474,56,D,56900.00,55492.00
Zar,20211211, 58269.00, 58269.00, 56200.00, 56900.00,45337239609.00, 796790,456,D,57868.00,56290.00
Zar,20211208, 58400.00, 58400.00, 57072.00, 57868.00,22980324677.00, 397119,383,D,58365.00,58280.00
Zar,20211207, 58480.00, 58880.00, 57800.00, 58365.00,41189990314.00, 705733,484,D,58267.00,58491.00
Zar,20211206, 58100.00, 58750.00, 57843.00, 58267.00,99220700834.00, 1702867,1054,D,57755.00,58500.00
Zar,20211205, 57480.00, 58289.00, 57110.00, 57755.00,28339136087.00, 490681,294,D,57246.00,57950.00
Zar,20211204, 57002.00, 57510.00, 56990.00, 57246.00,121218947341.00, 2117507,723,D,55353.00,57300.00
Zar,20211201, 54710.00, 55690.00, 54710.00, 55353.00,56031302086.00, 1012257,290,D,54923.00,55470.00
Zar,20211130, 55300.00, 55300.00, 54722.00, 54923.00,58274227107.00, 1061017,313,D,55865.00,54760.00
Zar,20211129, 55652.00, 56000.00, 55350.00, 55865.00,11362583241.00, 203395,239,D,55174.00,55800.00
Zar,20211128, 54800.00, 55499.00, 54800.00, 55174.00,4176406090.00, 75695,115,D,55653.00,55303.00
Zar,20211127, 55960.00, 55960.00, 55155.00, 55653.00,8707318365.00, 156457,215,D,55606.00,55241.00
Zar,20211124, 55500.00, 55929.00, 55200.00, 55606.00,13504750916.00, 242866,347,D,55033.00,55789.00
Zar,20211123, 55998.00, 55999.00, 54650.00, 55033.00,8705253223.00, 158183,336,D,54727.00,54680.00
Zar,20211122, 55995.00, 55995.00, 54341.00, 54727.00,2440892879.00, 44601,127,D,54420.00,54998.00
Zar,20211121, 55000.00, 55000.00, 54150.00, 54420.00,4983968916.00, 91583,178,D,54045.00,54872.00
Zar,20211120, 54999.00, 54999.00, 53500.00, 54045.00,4887276479.00, 90430,165,D,54899.00,54140.00
Zar,20211117, 53700.00, 55230.00, 53700.00, 54899.00,9739128120.00, 177402,236,D,54651.00,54999.00
Zar,20211116, 55890.00, 55890.00, 54000.00, 54651.00,13277105749.00, 242944,353,D,53921.00,54791.00
Zar,20211115, 54696.00, 54696.00, 53629.00, 53921.00,9726448060.00, 180384,229,D,55281.00,53999.00
Zar,20211114, 56960.00, 56960.00, 54570.00, 55281.00,9507910872.00, 171992,250,D,55662.00,54700.00
Zar,20211113, 53500.00, 56571.00, 53500.00, 55662.00,32340505107.00, 581013,649,D,53084.00,56111.00
Zar,20211110, 52900.00, 53390.00, 52792.00, 53084.00,6277140397.00, 118250,200,D,52593.00,53380.00
Zar,20211109, 52581.00, 52825.00, 52380.00, 52593.00,2958665953.00, 56256,117,D,52685.00,52796.00
Zar,20211108, 52100.00, 52910.00, 51922.00, 52685.00,9887614206.00, 187673,188,D,52095.00,52580.00
Zar,20211107, 52000.00, 52220.00, 51903.00, 52095.00,3694315831.00, 70915,127,D,51871.00,52100.00
Zar,20211106, 51880.00, 52000.00, 51401.00, 51871.00,5025536272.00, 96885,199,D,51139.00,51900.00
Zar,20211103, 50300.00, 51598.00, 50205.00, 51139.00,4976014554.00, 97303,139,D,50854.00,51400.00
Zar,20211102, 51350.00, 51350.00, 50450.00, 50854.00,1377781096.00, 27093,125,D,50704.00,50900.00
Zar,20211101, 50001.00, 51000.00, 50001.00, 50704.00,2963760801.00, 58452,85,D,50213.00,51000.00
Zar,20211031, 50999.00, 50999.00, 50090.00, 50213.00,4455668350.00, 88736,113,D,50743.00,50201.00
Zar,20211030, 50326.00, 51000.00, 50326.00, 50743.00,1044799014.00, 20590,79,D,51056.00,50880.00
Zar,20211027, 50310.00, 51270.00, 50310.00, 51056.00,1784036532.00, 34943,88,D,50838.00,51104.00
Zar,20211026, 50311.00, 51293.00, 50300.00, 50838.00,3286884665.00, 64654,123,D,51282.00,51131.00
Zar,20211025, 51100.00, 51460.00, 50636.00, 51282.00,13085586737.00, 255167,227,D,50724.00,51295.00
Zar,20211023, 50007.00, 51050.00, 50007.00, 50724.00,4358396034.00, 85924,175,D,50192.00,51001.00
Zar,20211020, 49810.00, 50400.00, 49810.00, 50192.00,1329481258.00, 26488,50,D,50265.00,50338.00
Zar,20211019, 50600.00, 50600.00, 49931.00, 50265.00,1656240641.00, 32950,82,D,49671.00,50217.00
Zar,20211018, 49810.00, 49830.00, 49316.00, 49671.00,1368236117.00, 27546,64,D,49918.00,49810.00
Zar,20211017, 49010.00, 50277.00, 49010.00, 49918.00,3315650940.00, 66422,85,D,49934.00,50131.00
Zar,20211016, 49971.00, 50400.00, 49100.00, 49934.00,5957687391.00, 119312,152,D,48759.00,50299.00
Zar,20211013, 49500.00, 49500.00, 48510.00, 48759.00,3460023951.00, 70962,106,D,48951.00,49455.00
Zar,20211012, 49800.00, 49800.00, 48600.00, 48951.00,1407329817.00, 28750,89,D,50069.00,49080.00
Zar,20211011, 50150.00, 50358.00, 49551.00, 50069.00,5547107602.00, 110790,130,D,50105.00,49551.00
Zar,20211010, 50100.00, 50410.00, 49753.00, 50105.00,998745224.00, 19933,90,D,50438.00,50358.00
Zar,20211009, 51000.00, 51000.00, 50200.00, 50438.00,2113350296.00, 41900,94,D,51295.00,50440.00
Zar,20211006, 51100.00, 51599.00, 51100.00, 51295.00,1099448465.00, 21434,79,D,51332.00,51200.00
Zar,20211004, 51700.00, 51700.00, 51104.00, 51332.00,2535836754.00, 49401,121,D,51495.00,51699.00
Zar,20211003, 52200.00, 52200.00, 51251.00, 51495.00,2935549620.00, 57007,155,D,52378.00,51612.00
Zar,20211002, 52020.00, 52890.00, 52020.00, 52378.00,9571319354.00, 182735,230,D,51510.00,52260.00
Zar,20210929, 50511.00, 51990.00, 50511.00, 51510.00,5562367390.00, 107986,208,D,50493.00,51777.00
Zar,20210928, 50799.00, 50799.00, 49580.00, 50493.00,4512198760.00, 89363,221,D,49892.00,50500.00
Zar,20210926, 50000.00, 50000.00, 49504.00, 49892.00,2009998053.00, 40287,106,D,50135.00,50000.00
Zar,20210925, 49937.00, 50340.00, 49937.00, 50135.00,2202146171.00, 43924,119,D,50010.00,50030.00
Zar,20210922, 50389.00, 50389.00, 49684.00, 50010.00,18218377983.00, 364293,271,D,49765.00,50010.00
Zar,20210921, 49070.00, 50390.00, 49070.00, 49765.00,9369020937.00, 188267,159,D,49941.00,49999.00
Zar,20210920, 50700.00, 50700.00, 49105.00, 49941.00,6334899039.00, 126848,192,D,49595.00,49105.00
Zar,20210919, 50958.00, 50958.00, 49100.00, 49595.00,9901704152.00, 199653,215,D,50568.00,50000.00
Zar,20210918, 51150.00, 51150.00, 50300.00, 50568.00,2999505455.00, 59316,135,D,51649.00,50664.00
Zar,20210915, 51151.00, 51817.00, 51151.00, 51649.00,2515959671.00, 48713,99,D,51787.00,51705.00
Zar,20210914, 51626.00, 52299.00, 51625.00, 51787.00,4355606796.00, 84106,139,D,51358.00,51730.00
Zar,20210913, 51541.00, 51958.00, 51011.00, 51358.00,3333017747.00, 64898,153,D,52276.00,51284.00
Zar,20210912, 52200.00, 52835.00, 52020.00, 52276.00,5190513753.00, 99290,196,D,53182.00,52650.00
Zar,20210911, 53335.00, 53889.00, 53000.00, 53182.00,2804639073.00, 52737,129,D,53016.00,53150.00
Zar,20210908, 52310.00, 53500.00, 52310.00, 53016.00,46358163344.00, 874415,406,D,52462.00,53199.00
Zar,20210907, 52062.00, 52880.00, 52062.00, 52462.00,2591041887.00, 49389,165,D,52461.00,52499.00
Zar,20210906, 52910.00, 53866.00, 52235.00, 52461.00,7074381969.00, 134850,179,D,52795.00,52590.00
Zar,20210905, 51900.00, 53445.00, 51500.00, 52795.00,12783832955.00, 242140,293,D,51761.00,52905.00
Zar,20210904, 51700.00, 52246.00, 51000.00, 51761.00,16597937965.00, 320662,432,D,52017.00,52015.00
Zar,20210901, 52300.00, 52397.00, 51583.00, 52017.00,4001845283.00, 76934,213,D,51916.00,51900.00
Zar,20210831, 50711.00, 52390.00, 50711.00, 51916.00,11890623285.00, 229037,275,D,50882.00,51958.00
Zar,20210830, 52500.00, 52500.00, 50030.00, 50882.00,18275391505.00, 359170,391,D,52744.00,50702.00
Zar,20210829, 53855.00, 54999.00, 52391.00, 52744.00,57289475659.00, 1086185,582,D,54752.00,52500.00
Zar,20210828, 54620.00, 55100.00, 54105.00, 54752.00,12713419128.00, 232202,342,D,54316.00,54820.00
Zar,20210825, 54577.00, 54600.00, 54030.00, 54316.00,8466390494.00, 155874,344,D,55023.00,54250.00
Zar,20210824, 54951.00, 55490.00, 54800.00, 55023.00,66037825406.00, 1200188,560,D,54091.00,54800.00
Zar,20210823, 55820.00, 55820.00, 53500.00, 54091.00,25481409009.00, 471082,506,D,54922.00,54380.00
Zar,20210822, 55300.00, 55830.00, 54235.00, 54922.00,30044440032.00, 547037,833,D,53704.00,54897.00
Zar,20210815, 52999.00, 54407.00, 52999.00, 53704.00,11811955953.00, 219945,257,D,52799.00,54270.00
Zar,20210814, 51658.00, 53390.00, 51658.00, 52799.00,17449990740.00, 330498,462,D,52217.00,52980.00
Zar,20210811, 51480.00, 52800.00, 51389.00, 52217.00,18641430393.00, 357002,374,D,50634.00,52400.00
Zar,20210810, 50466.00, 51100.00, 50456.00, 50634.00,19711603656.00, 389294,323,D,50319.00,50715.00
Zar,20210809, 51389.00, 51389.00, 50100.00, 50319.00,5033065224.00, 100024,184,D,50764.00,50497.00
Zar,20210808, 50550.00, 51076.00, 50550.00, 50764.00,5184790510.00, 102136,195,D,50291.00,50641.00
Zar,20210807, 51190.00, 51190.00, 49692.00, 50291.00,6883603121.00, 136876,261,D,51482.00,50548.00
Zar,20210804, 51400.00, 51980.00, 51001.00, 51482.00,9027851937.00, 175361,314,D,51248.00,51497.00
Zar,20210803, 52000.00, 52000.00, 50210.00, 51248.00,8068136318.00, 157433,295,D,50685.00,51708.00
Zar,20210802, 50280.00, 51229.00, 50000.00, 50685.00,5759842962.00, 113639,251,D,51015.00,50500.00
Zar,20210801, 52400.00, 52400.00, 50201.00, 51015.00,13658320549.00, 267732,404,D,51258.00,50280.00
Zar,20210731, 50005.00, 52500.00, 50005.00, 51258.00,49753728393.00, 970655,827,D,48690.00,52120.00
Zar,20210728, 48197.00, 49500.00, 48159.00, 48690.00,29685245900.00, 609680,496,D,48159.00,49307.00
Zar,20210727, 47594.00, 48860.00, 47594.00, 48159.00,19799077419.00, 411115,448,D,46936.00,48124.00
Zar,20210726, 45700.00, 47720.00, 45341.00, 46936.00,9498071675.00, 202363,335,D,45388.00,47590.00
Zar,20210719, 45120.00, 45700.00, 45120.00, 45388.00,2613353078.00, 57578,129,D,45200.00,45418.00
Zar,20210718, 45474.00, 45480.00, 45100.00, 45200.00,2754742260.00, 60946,104,D,45377.00,45140.00
Zar,20210717, 45285.00, 45550.00, 45285.00, 45377.00,2805630425.00, 61830,135,D,45285.00,45474.00
Zar,20210714, 45420.00, 45700.00, 45022.00, 45285.00,4307826796.00, 95126,171,D,46024.00,45340.00
Zar,20210713, 47230.00, 47230.00, 45700.00, 46024.00,4546941058.00, 98794,158,D,46202.00,45759.00
Zar,20210712, 45737.00, 47976.00, 45737.00, 46202.00,48364226961.00, 1046789,390,D,45831.00,46522.00
Zar,20210711, 46089.00, 46090.00, 45750.00, 45831.00,34597023384.00, 754877,231,D,45910.00,46079.00
Zar,20210710, 45400.00, 46099.00, 45400.00, 45910.00,2258389513.00, 49192,103,D,45983.00,46000.00
Zar,20210707, 46277.00, 46277.00, 45211.00, 45983.00,2586142577.00, 56241,116,D,45867.00,45888.00
Zar,20210706, 45660.00, 46397.00, 45660.00, 45867.00,9222630707.00, 201073,327,D,45788.00,46100.00
Zar,20210705, 45200.00, 46200.00, 45200.00, 45788.00,3536897960.00, 77245,159,D,46220.00,45650.00
Zar,20210704, 47189.00, 47190.00, 45610.00, 46220.00,5794263237.00, 125362,153,D,46058.00,46300.00
Zar,20210703, 47260.00, 47260.00, 45724.00, 46058.00,11490491935.00, 249477,337,D,46859.00,46034.00
Zar,20210630, 47250.00, 47250.00, 46720.00, 46859.00,6084592465.00, 129850,159,D,47237.00,46720.00
Zar,20210629, 47290.00, 47450.00, 47010.00, 47237.00,3817078050.00, 80807,169,D,46730.00,47042.00
Zar,20210628, 46732.00, 46890.00, 46690.00, 46730.00,3086254152.00, 66044,118,D,46269.00,46711.00
Zar,20210627, 46470.00, 46470.00, 45863.00, 46269.00,2302145562.00, 49756,98,D,46216.00,46121.00
Zar,20210626, 46000.00, 46488.00, 45820.00, 46216.00,5016298199.00, 108540,133,D,45337.00,46400.00
Zar,20210623, 45300.00, 45630.00, 45100.00, 45337.00,1422462744.00, 31375,100,D,45567.00,45476.00
Zar,20210622, 45502.00, 45691.00, 45400.00, 45567.00,2357429640.00, 51736,107,D,45002.00,45633.00
Zar,20210621, 45790.00, 45790.00, 44951.00, 45002.00,63170327902.00, 1403734,424,D,44781.00,45060.00
Zar,20210620, 45333.00, 45333.00, 44310.00, 44781.00,3622713982.00, 80898,237,D,44897.00,44896.00
Zar,20210619, 44880.00, 45499.00, 44700.00, 44897.00,8339528852.00, 185747,215,D,46250.00,44903.00
Zar,20210616, 46140.00, 46598.00, 45910.00, 46250.00,3726200587.00, 80567,171,D,46142.00,46178.00
Zar,20210615, 46100.00, 46490.00, 45820.00, 46142.00,2434160788.00, 52754,118,D,46013.00,46010.00
Zar,20210614, 46899.00, 46899.00, 45752.00, 46013.00,2062920654.00, 44833,136,D,46174.00,45901.00
